date,time,asset,dir,session,pnl,result,phase,be,loss_reasons,exit_type,rr,risk_pct,score,ict,smc,wyc,conditions,inst_score,grade
2024-06-25,08:00,GOLD,BEAR,NEWYORK,-475.18,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",TP_PARTIAL_BE,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2024-06-25,08:10,GOLD,BEAR,NEWYORK,-460.44,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_HIGH_BROKEN', 'BIG_CANDLE']",TP_PARTIAL_BE,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-06-25,08:15,GOLD,BEAR,NEWYORK,-303.65,LOSS,1,True,['BE_REVERSAL'],TP_PARTIAL_BE,3.0,0.5,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",61.5,B
2024-06-27,03:25,GBP,BEAR,LONDON,683.55,WIN,1,False,[],TP_FULL,2.5,0.5,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
2024-06-28,03:00,EUR,BEAR,LONDON,131.38,WIN,1,True,[],TP_PARTIAL_BE,2.5,0.5,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",46.2,C
2024-06-28,03:05,EUR,BEAR,LONDON,220.29,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.75,7,3,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",53.8,C
2024-06-28,03:15,EUR,BEAR,LONDON,-1002.34,LOSS,1,False,['ASIAN_HIGH_BROKEN'],SL_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2024-06-28,03:20,EUR,BEAR,LONDON,-983.98,LOSS,1,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.75,8,4,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-06-28,03:40,EUR,BEAR,LONDON,187.57,WIN,1,True,[],TP_PARTIAL_BE,2.5,0.5,5,2,1,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",38.5,D
2024-06-28,03:45,EUR,BEAR,LONDON,-622.18,LOSS,1,False,"['ASIAN_HIGH_BROKEN', 'BIG_CANDLE']",SL_FULL,3.0,0.5,7,3,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-06-28,03:50,EUR,BEAR,LONDON,189.1,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-06-28,04:10,GBP,BEAR,LONDON,173.81,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.5,7,4,2,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2024-06-28,04:20,GBP,BEAR,LONDON,-957.16,LOSS,1,False,['ASIAN_HIGH_BROKEN'],SL_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2024-06-28,04:25,GBP,BEAR,LONDON,-944.34,LOSS,1,False,['ASIAN_HIGH_BROKEN'],SL_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2024-07-01,08:05,GOLD,BEAR,NEWYORK,152.78,WIN,1,False,[],TP_FULL,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2024-07-01,08:15,GOLD,BEAR,NEWYORK,306.13,WIN,1,False,[],TP_FULL,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-07-01,08:20,GOLD,BEAR,NEWYORK,-476.52,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",TP_PARTIAL_BE,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",53.8,C
2024-07-01,08:40,GOLD,BEAR,NEWYORK,599.56,WIN,1,False,[],TP_FULL,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-01,10:25,GBP,BEAR,NEWYORK,1297.94,WIN,1,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2024-07-01,10:30,GBP,BEAR,NEWYORK,1315.41,WIN,1,False,[],TP_FULL,3.0,0.75,7,4,2,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_IMBAL', 'WYC_TEST']",53.8,C
2024-07-02,10:15,EUR,BULL,NEWYORK,1174.49,WIN,1,False,[],TP_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
2024-07-05,03:30,GBP,BULL,LONDON,1200.84,WIN,1,False,[],TP_FULL,3.0,0.75,8,2,3,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-09,05:50,GBP,BEAR,LONDON,100.16,WIN,1,True,[],TP_PARTIAL_BE,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2024-07-09,05:55,GBP,BEAR,LONDON,-408.8,LOSS,1,False,['BIG_CANDLE'],TP_PARTIAL_SL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",53.8,C
2024-07-09,09:00,GOLD,BULL,NEWYORK,-388.2,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_LOW_BROKEN']",TP_PARTIAL_BE,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2024-07-09,09:05,GOLD,BULL,NEWYORK,457.79,WIN,1,False,[],TP_FULL,3.0,0.5,8,4,2,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-09,09:15,GOLD,BULL,NEWYORK,-948.74,LOSS,1,False,['ASIAN_LOW_BROKEN'],SL_FULL,2.5,0.5,5,2,1,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",38.5,D
2024-07-09,09:20,GOLD,BULL,NEWYORK,-99.79,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_LOW_BROKEN']",TP_PARTIAL_BE,2.5,0.5,6,3,1,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",46.2,C
2024-07-09,09:25,GOLD,BULL,NEWYORK,-53.64,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_LOW_BROKEN', 'BIG_CANDLE']",TP_PARTIAL_BE,2.0,0.25,4,2,1,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_IMBAL', 'WYC_TEST']",30.8,D
2024-07-10,05:00,EUR,BULL,LONDON,82.19,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.25,8,2,3,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-10,05:05,EUR,BULL,LONDON,79.78,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.25,8,4,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-11,03:10,EUR,BULL,LONDON,828.18,WIN,1,False,[],TP_FULL,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-07-15,03:00,EUR,BULL,LONDON,-704.97,LOSS,1,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,2.5,0.5,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2024-07-15,03:20,EUR,BULL,LONDON,842.21,WIN,1,False,[],TP_FULL,3.0,0.5,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-15,03:40,EUR,BULL,LONDON,723.59,WIN,1,False,[],TP_FULL,2.5,0.5,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2024-07-16,03:00,EUR,BULL,LONDON,-1035.75,LOSS,1,False,['NORMAL_SL'],SL_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",38.5,D
2024-07-16,03:05,GBP,BULL,LONDON,1170.54,WIN,1,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2024-07-17,03:15,EUR,BULL,LONDON,1334.13,WIN,1,False,[],TP_FULL,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2024-07-19,08:05,EUR,BEAR,NEWYORK,265.99,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.75,8,2,3,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-25,03:00,EUR,BULL,LONDON,-1058.8,LOSS,1,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",46.2,C
2024-07-25,03:25,EUR,BULL,LONDON,0.66,WIN,1,True,[],BE_FLAT,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2024-07-25,03:30,EUR,BULL,LONDON,1121.57,WIN,1,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2024-07-25,03:35,EUR,BULL,LONDON,1347.17,WIN,1,False,[],TP_FULL,3.0,0.75,9,3,4,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2024-07-25,03:40,EUR,BULL,LONDON,1377.44,WIN,1,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",61.5,B
2024-07-25,03:45,EUR,BULL,LONDON,1404.48,WIN,1,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",53.8,C
2024-07-25,04:00,GBP,BEAR,LONDON,-1003.12,LOSS,1,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE', 'BIG_CANDLE']",SL_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2024-07-25,10:05,EUR,BULL,NEWYORK,1261.78,WIN,1,False,[],TP_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2024-07-26,03:35,GBP,BEAR,LONDON,198.89,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.75,7,2,2,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-07-26,03:45,GBP,BEAR,LONDON,224.01,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-07-26,03:50,GBP,BEAR,LONDON,-292.73,LOSS,1,False,['NORMAL_SL'],TP_PARTIAL_SL,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-26,04:20,GBP,BEAR,LONDON,-255.03,LOSS,1,False,['ASIAN_HIGH_BROKEN'],TP_PARTIAL_SL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2024-07-26,08:10,GBP,BEAR,NEWYORK,107.54,WIN,1,True,[],TP_PARTIAL_BE,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_EFFORT']",53.8,C
2024-07-26,08:15,GBP,BEAR,NEWYORK,-105.12,LOSS,1,True,"['BE_REVERSAL', 'ASIAN_HIGH_BROKEN']",BE_FLAT,3.0,0.5,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2024-07-26,08:20,GBP,BEAR,NEWYORK,-800.89,LOSS,1,False,['NORMAL_SL'],SL_FULL,3.0,0.5,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2024-07-26,09:10,GBP,BEAR,NEWYORK,393.85,WIN,1,False,[],TP_FULL,2.5,0.25,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2024-07-26,09:35,GBP,BEAR,NEWYORK,391.41,WIN,1,False,[],TP_FULL,2.5,0.25,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2024-07-26,09:50,GBP,BEAR,NEWYORK,892.45,WIN,1,False,[],TP_FULL,3.0,0.5,8,2,3,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-30,03:20,GBP,BEAR,LONDON,-802.25,LOSS,1,False,['NORMAL_SL'],SL_FULL,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2024-07-31,04:25,EUR,BULL,LONDON,973.3,WIN,1,False,[],TP_FULL,3.0,0.5,9,4,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",69.2,B
2024-07-31,04:30,EUR,BULL,LONDON,978.46,WIN,2,False,[],TP_FULL,3.0,0.5,8,3,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",61.5,B
2024-07-31,04:50,EUR,BULL,LONDON,1345.17,WIN,2,False,[],TP_FULL,3.0,0.75,8,4,2,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-07-31,04:55,EUR,BULL,LONDON,600.23,WIN,2,False,[],TIMEOUT_MTM,3.0,0.75,9,4,4,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",69.2,B
2024-07-31,08:00,GBP,BULL,NEWYORK,1088.94,WIN,2,False,[],TP_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
2024-07-31,08:15,GBP,BULL,NEWYORK,1105.54,WIN,2,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2024-07-31,08:20,GBP,BULL,NEWYORK,274.39,WIN,2,True,[],TP_PARTIAL_BE,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2024-07-31,10:10,EUR,BEAR,NEWYORK,318.43,WIN,2,True,[],TP_PARTIAL_BE,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2024-07-31,10:20,EUR,BEAR,NEWYORK,1379.1,WIN,3,False,[],TP_FULL,3.0,0.75,8,3,4,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",61.5,B
2024-07-31,10:25,GBP,BULL,NEWYORK,-954.77,LOSS,3,False,['NORMAL_SL'],SL_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-08-02,03:10,EUR,BULL,LONDON,1162.46,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2024-08-02,03:15,EUR,BULL,LONDON,1357.68,WIN,3,False,[],TP_FULL,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2024-08-02,03:25,EUR,BULL,LONDON,1365.38,WIN,3,False,[],TP_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-08-02,03:30,EUR,BULL,LONDON,1363.1,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",53.8,C
2024-08-02,05:20,GBP,BEAR,LONDON,-968.62,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2024-08-02,05:30,GBP,BEAR,LONDON,-982.99,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2024-08-02,05:45,GBP,BEAR,LONDON,-663.45,LOSS,3,False,['ASIAN_HIGH_BROKEN'],SL_FULL,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2024-08-07,11:10,GOLD,BEAR,NEWYORK,495.18,WIN,3,False,[],TP_FULL,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",38.5,D
2024-08-07,11:30,GOLD,BEAR,NEWYORK,616.96,WIN,3,False,[],TP_FULL,3.0,0.5,7,3,2,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-08-07,11:35,GOLD,BEAR,NEWYORK,-542.16,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",TP_PARTIAL_SL,3.0,0.75,9,5,2,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2024-08-08,03:35,GBP,BULL,LONDON,302.06,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2024-08-08,03:50,GBP,BULL,LONDON,-930.38,LOSS,3,False,['NORMAL_SL'],SL_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2024-08-08,05:00,EUR,BEAR,LONDON,1264.18,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-08-08,09:05,GBP,BULL,NEWYORK,1377.73,WIN,3,False,[],TP_FULL,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2024-08-08,09:15,GBP,BULL,NEWYORK,1195.73,WIN,3,False,[],TP_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2024-08-08,09:30,GBP,BULL,NEWYORK,1389.19,WIN,3,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2024-08-09,04:00,EUR,BEAR,LONDON,237.05,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,7,2,2,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-08-09,05:00,EUR,BULL,LONDON,-201.09,LOSS,3,False,['ASIAN_LOW_BROKEN'],TP_PARTIAL_SL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2024-08-09,05:05,EUR,BULL,LONDON,283.02,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2024-08-09,09:00,GBP,BULL,NEWYORK,270.18,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
